VehicleActivityLogID,VehicleID,IRISBoxID,EMRState,MeterStatus,GPSStatus,GPSReliability,Latitude,Longitude,GPSSpeed,GPSDateTime,PTOStatus,TicketID,StartDateTime,EndDateTime,CurrentTotalizer,TotalizerStart,TotalizerEnd,Volume,KeySwitch,BatteryVoltage,FlowRate,MessageType,LoggedBy,LoggedAt,CreatedBy,CreatedDate
94319894,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538681,0.30,2026-04-22 07:00:01.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.89,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:04.0679524 +07:00
94319917,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538681,0.00,2026-04-22 07:00:03.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.06,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:09.0570671 +07:00
94319954,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538757,0.00,2026-04-22 07:00:12.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.14,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:14.0506191 +07:00
94319980,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538757,0.00,2026-04-22 07:00:17.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:19.0818802 +07:00
94320002,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869249,100.7538757,0.00,2026-04-22 07:00:21.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.20,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:24.0496081 +07:00
94320041,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869249,100.7538757,0.00,2026-04-22 07:00:23.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.10,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:29.0481578 +07:00
94320067,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869249,100.7538757,0.00,2026-04-22 07:00:32.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.93,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:34.0485874 +07:00
94320096,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538757,0.00,2026-04-22 07:00:37.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:39.0786037 +07:00
94320125,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538757,0.00,2026-04-22 07:00:41.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.20,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:44.0484315 +07:00
94320153,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538757,0.00,2026-04-22 07:00:43.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:49.0585550 +07:00
94320182,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538757,0.00,2026-04-22 07:00:52.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.89,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:54.0487874 +07:00
94320211,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538757,0.00,2026-04-22 07:00:56.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.03,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:00:59.0587341 +07:00
94320235,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:02.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.02,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:04.0489248 +07:00
94320272,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.10,2026-04-22 07:01:06.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.96,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:09.4902954 +07:00
94320297,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:12.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.05,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:14.0587305 +07:00
94320323,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:16.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.00,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:19.4685560 +07:00
94320353,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.10,2026-04-22 07:01:22.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.00,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:24.0582534 +07:00
94320381,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:26.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.02,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:29.0580367 +07:00
94320410,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:32.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.93,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:34.0583934 +07:00
94320438,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:34.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.15,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:39.0583264 +07:00
94320462,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:41.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.06,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:44.0943993 +07:00
94320484,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538834,0.00,2026-04-22 07:01:43.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.15,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:49.0585789 +07:00
94320519,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869221,100.7538757,0.10,2026-04-22 07:01:52.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.00,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:54.0583241 +07:00
94320548,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869230,100.7538757,0.00,2026-04-22 07:01:54.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.88,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:01:59.0586337 +07:00
94320575,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869268,100.7538757,0.00,2026-04-22 07:02:01.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:04.0935069 +07:00
94320597,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869278,100.7538757,0.10,2026-04-22 07:02:03.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,25.84,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:09.0591770 +07:00
94320631,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869297,100.7538757,0.10,2026-04-22 07:02:12.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.27,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:14.0590960 +07:00
94320658,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869316,100.7538834,0.00,2026-04-22 07:02:14.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.07,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:19.0583038 +07:00
94320685,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869364,100.7538834,0.00,2026-04-22 07:02:21.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.05,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:24.0490329 +07:00
94320712,12,99e6632d-b62f-4145-a4eb-952438f5ab32,0,1,1,0,13.6869411,100.7538834,0.00,2026-04-22 07:02:25.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,9730.00,1,26.01,0.00,PRE_DELIVERY,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:29.0596352 +07:00
94320740,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869421,100.7538834,0.00,2026-04-22 07:02:31.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,0.00,1,26.01,0.00,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:34.0586024 +07:00
94320767,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869469,100.7538834,0.10,2026-04-22 07:02:37.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372574.00,51362844.00,51372574.00,0.00,1,26.01,0.00,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:39.0587931 +07:00
94320793,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869469,100.7538834,0.00,2026-04-22 07:02:41.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372581.00,51362844.00,51372574.00,6.00,1,26.15,446.90,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:44.0487624 +07:00
94320820,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869440,100.7538834,0.00,2026-04-22 07:02:47.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372678.00,51362844.00,51372574.00,100.00,1,25.96,1033.60,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:49.0692297 +07:00
94320847,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869421,100.7538834,0.00,2026-04-22 07:02:51.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372770.00,51362844.00,51372574.00,190.00,1,26.01,1776.30,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:54.0687070 +07:00
94320874,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869392,100.7538757,0.00,2026-04-22 07:02:57.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51372983.00,51362844.00,51372574.00,402.00,1,26.02,2198.10,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:02:59.0692589 +07:00
94320900,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869373,100.7538757,0.00,2026-04-22 07:03:01.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373128.00,51362844.00,51372574.00,547.00,1,27.24,2182.60,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:04.0983160 +07:00
94320928,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869326,100.7538757,0.00,2026-04-22 07:03:07.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373346.00,51362844.00,51372574.00,764.00,1,25.88,2163.10,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:09.0710997 +07:00
94320955,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869316,100.7538681,0.00,2026-04-22 07:03:11.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373489.00,51362844.00,51372574.00,908.00,1,26.01,2135.40,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:14.0586240 +07:00
94320982,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869316,100.7538681,0.00,2026-04-22 07:03:17.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373699.00,51362844.00,51372574.00,1118.00,1,26.02,2113.50,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:19.0583659 +07:00
94321006,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869316,100.7538681,0.00,2026-04-22 07:03:21.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373845.00,51362844.00,51372574.00,1264.00,1,25.71,2129.90,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:24.0584387 +07:00
94321033,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869316,100.7538681,0.10,2026-04-22 07:03:23.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51373916.00,51362844.00,51372574.00,1335.00,1,26.07,2133.10,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:29.4406274 +07:00
94321063,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869297,100.7538681,0.00,2026-04-22 07:03:32.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51374239.00,51362844.00,51372574.00,1658.00,1,25.94,2157.30,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:34.0583486 +07:00
94321090,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869297,100.7538681,0.00,2026-04-22 07:03:34.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51374312.00,51362844.00,51372574.00,1731.00,1,26.09,2178.20,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:39.0583419 +07:00
94321121,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869278,100.7538681,0.00,2026-04-22 07:03:41.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51374561.00,51362844.00,51372574.00,1980.00,1,26.00,2171.60,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:44.4938944 +07:00
94321143,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869268,100.7538681,0.00,2026-04-22 07:03:43.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51374633.00,51362844.00,51372574.00,2052.00,1,25.98,2162.40,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:49.0594686 +07:00
94321169,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538681,0.00,2026-04-22 07:03:52.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51374961.00,51362844.00,51372574.00,2380.00,1,26.30,2155.20,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:54.0593135 +07:00
94321195,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869202,100.7538681,0.00,2026-04-22 07:03:54.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51375033.00,51362844.00,51372574.00,2452.00,1,25.89,2171.70,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:03:59.0584462 +07:00
94321221,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869164,100.7538605,0.00,2026-04-22 07:04:01.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51375281.00,51362844.00,51372574.00,2700.00,1,25.84,2166.70,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:04.5282844 +07:00
94321247,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869164,100.7538605,0.10,2026-04-22 07:04:03.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51375353.00,51362844.00,51372574.00,2772.00,1,25.94,2168.40,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:09.0543256 +07:00
94321272,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869183,100.7538605,0.10,2026-04-22 07:04:12.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51375681.00,51362844.00,51372574.00,3100.00,1,25.93,2143.90,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:14.0484901 +07:00
94321297,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869202,100.7538605,0.00,2026-04-22 07:04:16.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51375824.00,51362844.00,51372574.00,3243.00,1,25.93,2138.80,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:19.0580979 +07:00
94321322,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538605,0.00,2026-04-22 07:04:22.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376040.00,51362844.00,51372574.00,3459.00,1,26.01,2158.60,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:24.0785335 +07:00
94321361,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538528,0.00,2026-04-22 07:04:26.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376180.00,51362844.00,51372574.00,3599.00,1,25.93,2158.70,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:32.4566492 +07:00
94321372,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538528,0.00,2026-04-22 07:04:32.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376399.00,51362844.00,51372574.00,3818.00,1,26.01,2160.60,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:34.0689901 +07:00
94321398,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538528,0.00,2026-04-22 07:04:36.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376544.00,51362844.00,51372574.00,3962.00,1,25.96,2170.40,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:39.4909255 +07:00
94321417,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869221,100.7538528,0.00,2026-04-22 07:04:42.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376760.00,51362844.00,51372574.00,4179.00,1,26.01,2171.80,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:44.4185338 +07:00
94321448,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869202,100.7538528,0.00,2026-04-22 07:04:46.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51376901.00,51362844.00,51372574.00,4320.00,1,26.15,2163.80,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:49.5291310 +07:00
94321470,12,99e6632d-b62f-4145-a4eb-952438f5ab32,2,1,1,0,13.6869164,100.7538452,0.00,2026-04-22 07:04:52.0000000 +07:00,1,17352,2026-04-22 06:11:15.0000000 +07:00,2026-04-22 06:25:40.0000000 +07:00,51377117.00,51362844.00,51372574.00,4536.00,1,26.05,2167.50,DELIVERY_INPROGRESS,NULL,NULL,bad2ee35-90cb-46c1-92d4-c41ea2b37644,2026-04-22 07:04:54.0791510 +07:00
